interfaceFqn	originalClassFile	outcome	bridgesAdded	reason
org.apache.hadoop.yarn.api.protocolrecords.RegisterApplicationMasterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/RegisterApplicationMasterResponse.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.GetClusterMetricsRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetClusterMetricsRequest.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.UpdateApplicationPriorityResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/UpdateApplicationPriorityResponse.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.GetApplicationAttemptsResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetApplicationAttemptsResponse.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.MoveApplicationAcrossQueuesResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/MoveApplicationAcrossQueuesResponse.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.GetContainersRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetContainersRequest.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.GetApplicationAttemptReportRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetApplicationAttemptReportRequest.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.KillApplicationRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/KillApplicationRequest.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.GetClusterNodeAttributesRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetClusterNodeAttributesRequest.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.GetResourceProfileRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetResourceProfileRequest.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.GetApplicationReportResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetApplicationReportResponse.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.UpdateApplicationTimeoutsResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/UpdateApplicationTimeoutsResponse.java	implemented	0	
org.apache.hadoop.yarn.api.protocolrecords.StartContainerRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/StartContainerRequest.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.metrics.SystemMetricsPublisherJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/metrics/SystemMetricsPublisher.java	forcedImplementation	0	manual interface forced
org.apache.hadoop.yarn.server.resourcemanager.rmnode.RMNodeEventJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmnode/RMNodeEvent.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.ResourceManagerJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ResourceManager.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.SchedulerEventDispatcherJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.security.QueueACLsManagerJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/QueueACLsManager.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.rmapp.RMAppEventJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/RMAppEvent.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt.RMAppAttemptEventJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/RMAppAttemptEvent.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.RMFatalEventJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/RMFatalEvent.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.recovery.RecoverableJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/recovery/Recoverable.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.yarn.server.resourcemanager.ApplicationEventDispatcherJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.RMFatalEventDispatcherJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.ApplicationAttemptEventDispatcherJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.ClientRMServiceJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ClientRMService.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.ApplicationMasterServiceJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ApplicationMasterService.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.StandByTransitionRunnableJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.EventProcessorMonitorJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.ResourceManagerMXBeanJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ResourceManagerMXBean.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.yarn.server.resourcemanager.federation.FederationStateStoreServiceJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/federation/FederationStateStoreService.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.federation.FederationStateStoreHeartbeatJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/federation/FederationStateStoreHeartbeat.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.AdminServiceJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/AdminService.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.NodeEventDispatcherJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.ResourceTrackerServiceJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ResourceTrackerService.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.RMActiveServicesJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.yarn.server.resourcemanager.resource.ResourceProfilesManagerJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/resource/ResourceProfilesManager.java	forcedImplementation	0	manual interface forced
org.apache.hadoop.yarn.server.resourcemanager.resource.DynamicResourceConfigurationJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/resource/DynamicResourceConfiguration.java	implemented	0	
org.apache.hadoop.yarn.server.resourcemanager.RMContextJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/RMContext.java	forcedImplementation	0	manual interface forced
org.apache.hadoop.yarn.server.resourcemanager.EmbeddedElectorJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/EmbeddedElector.java	forcedImplementation	0	manual interface forced
org.apache.hadoop.yarn.server.metrics.OpportunisticSchedulerMetricsJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/metrics/OpportunisticSchedulerMetrics.java	implemented	0	
org.apache.hadoop.yarn.server.records.VersionJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/records/Version.java	implemented	0	
org.apache.hadoop.yarn.server.security.BaseContainerTokenSecretManagerJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/security/BaseContainerTokenSecretManager.java	implemented	0	
org.apache.hadoop.yarn.server.security.BaseNMTokenSecretManagerJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/security/BaseNMTokenSecretManager.java	implemented	0	
org.apache.hadoop.yarn.server.scheduler.OpportunisticContainerAllocatorJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/scheduler/OpportunisticContainerAllocator.java	implemented	0	
org.apache.hadoop.yarn.server.scheduler.OpportunisticContainerContextJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/scheduler/OpportunisticContainerContext.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.FederationApplicationHomeSubClusterStoreJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/FederationApplicationHomeSubClusterStore.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.yarn.server.federation.store.records.GetSubClusterPoliciesConfigurationsResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClusterPoliciesConfigurationsResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.AddApplicationHomeSubClusterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/AddApplicationHomeSubClusterResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.UpdateApplicationHomeSubClusterRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/UpdateApplicationHomeSubClusterRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetApplicationHomeSubClusterRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetApplicationHomeSubClusterRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.DeleteApplicationHomeSubClusterRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/DeleteApplicationHomeSubClusterRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetSubClusterInfoResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClusterInfoResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetApplicationsHomeSubClusterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetApplicationsHomeSubClusterResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetSubClusterPolicyConfigurationRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClusterPolicyConfigurationRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetSubClusterPolicyConfigurationResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClusterPolicyConfigurationResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.AddApplicationHomeSubClusterRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/AddApplicationHomeSubClusterRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetSubClusterPoliciesConfigurationsRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClusterPoliciesConfigurationsRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterRegisterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterRegisterResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterPolicyConfigurationJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterPolicyConfiguration.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterInfoJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterInfo.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.DeleteApplicationHomeSubClusterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/DeleteApplicationHomeSubClusterResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.UpdateApplicationHomeSubClusterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/UpdateApplicationHomeSubClusterResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetApplicationHomeSubClusterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetApplicationHomeSubClusterResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterIdJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterId.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetApplicationsHomeSubClusterRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetApplicationsHomeSubClusterRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.ApplicationHomeSubClusterJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/ApplicationHomeSubCluster.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterHeartbeatRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterHeartbeatRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SetSubClusterPolicyConfigurationResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SetSubClusterPolicyConfigurationResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterDeregisterRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterDeregisterRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SetSubClusterPolicyConfigurationRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SetSubClusterPolicyConfigurationRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterHeartbeatResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterHeartbeatResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterDeregisterResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterDeregisterResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetSubClustersInfoResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClustersInfoResponse.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetSubClusterInfoRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClusterInfoRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.SubClusterRegisterRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterRegisterRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.records.GetSubClustersInfoRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/GetSubClustersInfoRequest.java	implemented	0	
org.apache.hadoop.yarn.server.federation.store.FederationMembershipStateStoreJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/FederationMembershipStateStore.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.yarn.server.federation.store.FederationPolicyStoreJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/FederationPolicyStore.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.yarn.server.federation.store.FederationStateStoreJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/FederationStateStore.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.yarn.server.api.records.NodeHealthStatusJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/records/NodeHealthStatus.java	implemented	0	
org.apache.hadoop.yarn.server.api.records.OpportunisticContainersStatusJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/records/OpportunisticContainersStatus.java	implemented	0	
org.apache.hadoop.yarn.server.api.records.NodeStatusJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/records/NodeStatus.java	implemented	0	
org.apache.hadoop.yarn.server.api.records.ContainerQueuingLimitJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/records/ContainerQueuingLimit.java	implemented	0	
org.apache.hadoop.yarn.server.api.ResourceTrackerJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/ResourceTracker.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.yarn.server.api.protocolrecords.UnRegisterNodeManagerResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/UnRegisterNodeManagerResponse.java	implemented	0	
org.apache.hadoop.yarn.server.api.protocolrecords.RegisterNodeManagerResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/RegisterNodeManagerResponse.java	implemented	0	
org.apache.hadoop.yarn.server.api.protocolrecords.UnRegisterNodeManagerRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/UnRegisterNodeManagerRequest.java	implemented	0	
org.apache.hadoop.yarn.server.api.protocolrecords.NodeHeartbeatRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/NodeHeartbeatRequest.java	implemented	0	
org.apache.hadoop.yarn.server.api.protocolrecords.RegisterNodeManagerRequestJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/RegisterNodeManagerRequest.java	implemented	0	
org.apache.hadoop.yarn.server.api.protocolrecords.NodeHeartbeatResponseJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/NodeHeartbeatResponse.java	implemented	0	
org.apache.hadoop.yarn.server.nodemanager.NodeManagerEventJVMInterface	/Users/allenwang/xlab/hadoop-transform/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeManagerEvent.java	implemented	0	
